# List of additional categories for OSM objects.
# Format: type,id,key1=value1,key2=value2,...
# Example: way,34306743,olympics=stadium

# CIAN, from https://docs.google.com/spreadsheets/d/1-eL6vc107oKAZaZB9joJTqe3W_I8JYQWTZWc5RvB434/edit#gid=1154687572
node,1210616661,sponsored=tinkoff
node,1212984789,sponsored=tinkoff
node,1214881191,sponsored=tinkoff
node,1215845535,sponsored=tinkoff
node,1217880351,sponsored=tinkoff
node,1224115791,sponsored=tinkoff
node,1229454601,sponsored=tinkoff
node,1233353402,sponsored=tinkoff
node,1233353404,sponsored=tinkoff
node,1233353408,sponsored=tinkoff
node,1233974373,sponsored=tinkoff
node,1235580443,sponsored=tinkoff
node,1243111642,sponsored=tinkoff
node,1252404479,sponsored=tinkoff
node,1253098356,sponsored=tinkoff
node,1259071157,sponsored=tinkoff
node,1270952751,sponsored=tinkoff
node,1272967189,sponsored=tinkoff
node,1280137943,sponsored=tinkoff
node,1281241388,sponsored=tinkoff
node,1281241398,sponsored=tinkoff
node,1284243203,sponsored=tinkoff
node,1284243328,sponsored=tinkoff
node,1284243366,sponsored=tinkoff
node,1284243392,sponsored=tinkoff
node,1289507763,sponsored=tinkoff
node,1294327189,sponsored=tinkoff
node,1294667319,sponsored=tinkoff
node,1294855670,sponsored=tinkoff
node,1296939896,sponsored=tinkoff
node,1296939902,sponsored=tinkoff
node,1300045484,sponsored=tinkoff
node,1300045490,sponsored=tinkoff
node,1300045495,sponsored=tinkoff
node,1300045505,sponsored=tinkoff
node,1300498789,sponsored=tinkoff
node,1300499004,sponsored=tinkoff
node,1300584566,sponsored=tinkoff
node,1301640457,sponsored=tinkoff
node,1302985969,sponsored=tinkoff
node,1306418692,sponsored=tinkoff
node,1306418748,sponsored=tinkoff
node,1306924752,sponsored=tinkoff
node,1307520448,sponsored=tinkoff
node,1307520453,sponsored=tinkoff
node,1307520455,sponsored=tinkoff
node,1307521021,sponsored=tinkoff
node,1307521024,sponsored=tinkoff
node,1307522081,sponsored=tinkoff
node,1311616303,sponsored=tinkoff
node,1311616349,sponsored=tinkoff
node,1311616385,sponsored=tinkoff
node,1311891260,sponsored=tinkoff
node,1314328332,sponsored=tinkoff
node,1314906705,sponsored=tinkoff
node,1317821676,sponsored=tinkoff
node,1325134082,sponsored=tinkoff
node,1326200835,sponsored=tinkoff
node,1332769316,sponsored=tinkoff
node,1338642171,sponsored=tinkoff
node,1347214831,sponsored=tinkoff
node,1348072971,sponsored=tinkoff
node,1348082907,sponsored=tinkoff
node,1348449062,sponsored=tinkoff
node,1349007653,sponsored=tinkoff
node,1349197605,sponsored=tinkoff
node,1357454487,sponsored=tinkoff
node,1358822710,sponsored=tinkoff
node,1360387011,sponsored=tinkoff
node,1360387279,sponsored=tinkoff
node,1360389572,sponsored=tinkoff
node,1363428525,sponsored=tinkoff
node,1363528432,sponsored=tinkoff
node,1368606729,sponsored=tinkoff
node,1380661936,sponsored=tinkoff
node,1381305179,sponsored=tinkoff
node,1381978458,sponsored=tinkoff
node,1383073872,sponsored=tinkoff
node,1390171057,sponsored=tinkoff
node,1399520150,sponsored=tinkoff
node,1403875633,sponsored=tinkoff
node,1405101888,sponsored=tinkoff
node,1406428708,sponsored=tinkoff
node,1412086297,sponsored=tinkoff
node,1412544930,sponsored=tinkoff
node,1430872604,sponsored=tinkoff
node,1431724746,sponsored=tinkoff
node,1436649939,sponsored=tinkoff
node,1438699288,sponsored=tinkoff
node,1438699680,sponsored=tinkoff
node,1438743226,sponsored=tinkoff
node,1438743229,sponsored=tinkoff
node,1439030035,sponsored=tinkoff
node,1439040839,sponsored=tinkoff
node,1445248184,sponsored=tinkoff
node,1445266158,sponsored=tinkoff
node,1445266213,sponsored=tinkoff
node,1445266214,sponsored=tinkoff
node,1445293958,sponsored=tinkoff
node,1445294010,sponsored=tinkoff
node,1445294022,sponsored=tinkoff
node,1445294037,sponsored=tinkoff
node,1445310690,sponsored=tinkoff
node,1450992949,sponsored=tinkoff
node,1454657818,sponsored=tinkoff
node,1454657821,sponsored=tinkoff
node,1454657823,sponsored=tinkoff
node,1455751397,sponsored=tinkoff
node,1456906263,sponsored=tinkoff
node,1463860459,sponsored=tinkoff
node,1463863493,sponsored=tinkoff
node,1465155791,sponsored=tinkoff
node,1465155794,sponsored=tinkoff
node,1468307996,sponsored=tinkoff
node,1468308319,sponsored=tinkoff
node,1468308327,sponsored=tinkoff
node,1468308328,sponsored=tinkoff
node,1469076569,sponsored=tinkoff
node,1481110748,sponsored=tinkoff
node,1492187033,sponsored=tinkoff
node,1496032510,sponsored=tinkoff
node,1496047331,sponsored=tinkoff
node,1496091650,sponsored=tinkoff
node,1506059717,sponsored=tinkoff
node,1506059722,sponsored=tinkoff
node,1506059723,sponsored=tinkoff
node,1506085544,sponsored=tinkoff
node,1507817306,sponsored=tinkoff
node,1509452390,sponsored=tinkoff
node,1510851997,sponsored=tinkoff
node,1517545757,sponsored=tinkoff
node,1528719299,sponsored=tinkoff
node,1529084689,sponsored=tinkoff
node,1529090689,sponsored=tinkoff
node,1535161192,sponsored=tinkoff
node,1543925835,sponsored=tinkoff
node,1543926219,sponsored=tinkoff
node,1545990434,sponsored=tinkoff
node,1546215154,sponsored=tinkoff
node,1546215159,sponsored=tinkoff
node,1546215162,sponsored=tinkoff
node,1546216935,sponsored=tinkoff
node,1547964427,sponsored=tinkoff
node,1571188743,sponsored=tinkoff
node,1592068103,sponsored=tinkoff
node,1602149997,sponsored=tinkoff
node,1603185451,sponsored=tinkoff
node,1604634466,sponsored=tinkoff
node,1611586420,sponsored=tinkoff
node,1611586421,sponsored=tinkoff
node,1611586423,sponsored=tinkoff
node,1611615335,sponsored=tinkoff
node,1611615336,sponsored=tinkoff
node,1618361103,sponsored=tinkoff
node,1619076901,sponsored=tinkoff
node,1619079014,sponsored=tinkoff
node,1619081354,sponsored=tinkoff
node,1619320153,sponsored=tinkoff
node,1622468160,sponsored=tinkoff
node,1628459805,sponsored=tinkoff
node,1628460122,sponsored=tinkoff
node,1641480629,sponsored=tinkoff
node,1644622031,sponsored=tinkoff
node,1645485493,sponsored=tinkoff
node,1648678690,sponsored=tinkoff
node,1655500309,sponsored=tinkoff
node,1658055271,sponsored=tinkoff
node,1667708655,sponsored=tinkoff
node,1667728175,sponsored=tinkoff
node,1668628982,sponsored=tinkoff
node,1673626913,sponsored=tinkoff
node,1673626940,sponsored=tinkoff
node,1673643601,sponsored=tinkoff
node,1674425918,sponsored=tinkoff
node,1676541618,sponsored=tinkoff
node,1678717751,sponsored=tinkoff
node,1679678918,sponsored=tinkoff
node,1687515804,sponsored=tinkoff
node,1690108897,sponsored=tinkoff
node,1701137055,sponsored=tinkoff
node,1707002684,sponsored=tinkoff
node,1707015249,sponsored=tinkoff
node,1736377880,sponsored=tinkoff
node,1742751426,sponsored=tinkoff
node,1742844279,sponsored=tinkoff
node,1750868805,sponsored=tinkoff
node,1750868809,sponsored=tinkoff
node,1750868810,sponsored=tinkoff
node,1750868828,sponsored=tinkoff
node,1752263918,sponsored=tinkoff
node,1754901966,sponsored=tinkoff
node,1754901967,sponsored=tinkoff
node,1754946046,sponsored=tinkoff
node,1756952310,sponsored=tinkoff
node,1759528338,sponsored=tinkoff
node,1759528340,sponsored=tinkoff
node,1759795600,sponsored=tinkoff
node,1762318933,sponsored=tinkoff
node,1765170737,sponsored=tinkoff
node,1766107444,sponsored=tinkoff
node,1773521596,sponsored=tinkoff
node,1773705379,sponsored=tinkoff
node,1774013771,sponsored=tinkoff
node,1774881494,sponsored=tinkoff
node,1774881498,sponsored=tinkoff
node,1774933302,sponsored=tinkoff
node,1774933336,sponsored=tinkoff
node,1777104313,sponsored=tinkoff
node,1783547561,sponsored=tinkoff
node,1789708883,sponsored=tinkoff
node,1795457746,sponsored=tinkoff
node,1795587700,sponsored=tinkoff
node,1801556213,sponsored=tinkoff
node,1806992626,sponsored=tinkoff
node,1812755870,sponsored=tinkoff
node,1814311576,sponsored=tinkoff
node,1818918142,sponsored=tinkoff
node,1821751140,sponsored=tinkoff
node,1824409280,sponsored=tinkoff
node,1824409281,sponsored=tinkoff
node,1824409289,sponsored=tinkoff
node,1824409301,sponsored=tinkoff
node,1824409302,sponsored=tinkoff
node,1824409303,sponsored=tinkoff
node,1824409305,sponsored=tinkoff
node,1824409306,sponsored=tinkoff
node,1824409307,sponsored=tinkoff
node,1824409308,sponsored=tinkoff
node,1827260589,sponsored=tinkoff
node,1836458164,sponsored=tinkoff
node,1838683837,sponsored=tinkoff
node,1838687522,sponsored=tinkoff
node,1838727537,sponsored=tinkoff
node,1838810028,sponsored=tinkoff
node,1838846892,sponsored=tinkoff
node,1839615164,sponsored=tinkoff
node,1844242815,sponsored=tinkoff
node,1846564998,sponsored=tinkoff
node,1846870323,sponsored=tinkoff
node,1859834820,sponsored=tinkoff
node,1861837381,sponsored=tinkoff
node,1863317385,sponsored=tinkoff
node,1868510873,sponsored=tinkoff
node,1876021622,sponsored=tinkoff
node,1886122472,sponsored=tinkoff
node,1888295204,sponsored=tinkoff
node,1889337997,sponsored=tinkoff
node,1899174564,sponsored=tinkoff
node,1903043901,sponsored=tinkoff
node,1907227494,sponsored=tinkoff
node,1924962358,sponsored=tinkoff
node,1927649358,sponsored=tinkoff
node,1949977250,sponsored=tinkoff
node,1951286134,sponsored=tinkoff
node,1956669996,sponsored=tinkoff
node,1956670051,sponsored=tinkoff
node,1958713764,sponsored=tinkoff
node,1965045086,sponsored=tinkoff
node,1966205251,sponsored=tinkoff
node,1966501115,sponsored=tinkoff
node,1973840043,sponsored=tinkoff
node,1980991014,sponsored=tinkoff
node,1988619982,sponsored=tinkoff
node,1990941233,sponsored=tinkoff
node,2002370716,sponsored=tinkoff
node,2012313365,sponsored=tinkoff
node,2024641278,sponsored=tinkoff
node,2026121856,sponsored=tinkoff
node,2028031777,sponsored=tinkoff
node,2031619341,sponsored=tinkoff
node,2031619426,sponsored=tinkoff
node,2035233152,sponsored=tinkoff
node,2038154926,sponsored=tinkoff
node,2039685337,sponsored=tinkoff
node,2040093511,sponsored=tinkoff
node,2049412467,sponsored=tinkoff
node,2072576029,sponsored=tinkoff
node,2072579821,sponsored=tinkoff
node,2074504839,sponsored=tinkoff
node,2083082747,sponsored=tinkoff
node,2085731343,sponsored=tinkoff
node,2092870514,sponsored=tinkoff
node,2104662362,sponsored=tinkoff
node,2108021969,sponsored=tinkoff
node,2108565277,sponsored=tinkoff
node,2111362167,sponsored=tinkoff
node,2111362294,sponsored=tinkoff
node,2119362548,sponsored=tinkoff
node,2126546970,sponsored=tinkoff
node,2126546976,sponsored=tinkoff
node,2126546991,sponsored=tinkoff
node,2134694753,sponsored=tinkoff
node,2138012225,sponsored=tinkoff
node,2138919371,sponsored=tinkoff
node,2141552269,sponsored=tinkoff
node,2142739158,sponsored=tinkoff
node,2149013864,sponsored=tinkoff
node,2149013907,sponsored=tinkoff
node,2153746995,sponsored=tinkoff
node,2159403358,sponsored=tinkoff
node,2181004034,sponsored=tinkoff
node,2196130384,sponsored=tinkoff
node,2200264055,sponsored=tinkoff
node,2200264056,sponsored=tinkoff
node,2200264057,sponsored=tinkoff
node,2200264058,sponsored=tinkoff
node,2200264059,sponsored=tinkoff
node,2209952009,sponsored=tinkoff
node,2213571183,sponsored=tinkoff
node,2249151067,sponsored=tinkoff
node,2249151072,sponsored=tinkoff
node,2261667453,sponsored=tinkoff
node,2261671622,sponsored=tinkoff
node,2261671623,sponsored=tinkoff
node,2262528468,sponsored=tinkoff
node,2271917509,sponsored=tinkoff
node,2278302414,sponsored=tinkoff
node,2280266048,sponsored=tinkoff
node,2295208811,sponsored=tinkoff
node,2302616905,sponsored=tinkoff
node,2330266040,sponsored=tinkoff
node,2332680677,sponsored=tinkoff
node,2342312128,sponsored=tinkoff
node,2349109334,sponsored=tinkoff
node,2352097473,sponsored=tinkoff
node,2356857378,sponsored=tinkoff
node,2366992112,sponsored=tinkoff
node,2382911297,sponsored=tinkoff
node,2385853454,sponsored=tinkoff
node,2387372545,sponsored=tinkoff
node,2389467549,sponsored=tinkoff
node,2409122969,sponsored=tinkoff
node,2409360479,sponsored=tinkoff
node,2409601274,sponsored=tinkoff
node,2410078539,sponsored=tinkoff
node,2425646680,sponsored=tinkoff
node,2426819655,sponsored=tinkoff
node,2426839368,sponsored=tinkoff
node,2432112617,sponsored=tinkoff
node,2440396204,sponsored=tinkoff
node,2442349967,sponsored=tinkoff
node,2471751039,sponsored=tinkoff
node,2483377653,sponsored=tinkoff
node,2492503952,sponsored=tinkoff
node,2492504002,sponsored=tinkoff
node,2492876525,sponsored=tinkoff
node,2504596936,sponsored=tinkoff
node,2513120273,sponsored=tinkoff
node,2515987235,sponsored=tinkoff
node,2545095897,sponsored=tinkoff
node,2555299245,sponsored=tinkoff
node,2555299246,sponsored=tinkoff
node,2557575428,sponsored=tinkoff
node,2587323623,sponsored=tinkoff
node,2587323624,sponsored=tinkoff
node,2587323625,sponsored=tinkoff
node,2591830430,sponsored=tinkoff
node,2593831370,sponsored=tinkoff
node,2601706012,sponsored=tinkoff
node,2601706020,sponsored=tinkoff
node,2601706025,sponsored=tinkoff
node,2601706036,sponsored=tinkoff
node,2616134259,sponsored=tinkoff
node,2616358305,sponsored=tinkoff
node,2649431356,sponsored=tinkoff
node,2657802480,sponsored=tinkoff
node,2657802481,sponsored=tinkoff
node,2669551485,sponsored=tinkoff
node,2669551486,sponsored=tinkoff
node,2669551487,sponsored=tinkoff
node,2669551488,sponsored=tinkoff
node,2683729178,sponsored=tinkoff
node,2704337904,sponsored=tinkoff
node,2704419716,sponsored=tinkoff
node,2707573847,sponsored=tinkoff
node,2735740665,sponsored=tinkoff
node,2736437898,sponsored=tinkoff
node,2748995710,sponsored=tinkoff
node,2749063960,sponsored=tinkoff
node,2758493963,sponsored=tinkoff
node,2761140644,sponsored=tinkoff
node,2763907298,sponsored=tinkoff
node,2766922491,sponsored=tinkoff
node,2787929264,sponsored=tinkoff
node,2787929291,sponsored=tinkoff
node,2788677005,sponsored=tinkoff
node,2789820740,sponsored=tinkoff
node,2789820741,sponsored=tinkoff
node,2792150477,sponsored=tinkoff
node,2799346670,sponsored=tinkoff
node,2816493874,sponsored=tinkoff
node,2827133864,sponsored=tinkoff
node,2827133865,sponsored=tinkoff
node,2827133866,sponsored=tinkoff
node,2829956544,sponsored=tinkoff
node,2843611068,sponsored=tinkoff
node,2843611069,sponsored=tinkoff
node,2852553525,sponsored=tinkoff
node,2862760200,sponsored=tinkoff
node,2876845174,sponsored=tinkoff
node,2889629393,sponsored=tinkoff
node,2909350627,sponsored=tinkoff
node,2909350660,sponsored=tinkoff
node,2912247114,sponsored=tinkoff
node,2912247115,sponsored=tinkoff
node,2912247152,sponsored=tinkoff
node,2912247153,sponsored=tinkoff
node,2923788820,sponsored=tinkoff
node,2925628577,sponsored=tinkoff
node,2928274378,sponsored=tinkoff
node,2941411495,sponsored=tinkoff
node,2941421071,sponsored=tinkoff
node,2941526420,sponsored=tinkoff
node,2941528194,sponsored=tinkoff
node,2941741319,sponsored=tinkoff
node,2948465073,sponsored=tinkoff
node,2953468322,sponsored=tinkoff
node,2956553335,sponsored=tinkoff
node,2956553336,sponsored=tinkoff
node,2956553337,sponsored=tinkoff
node,2956553338,sponsored=tinkoff
node,2976138880,sponsored=tinkoff
node,2984041800,sponsored=tinkoff
node,2989089774,sponsored=tinkoff
node,2990522642,sponsored=tinkoff
node,2993670806,sponsored=tinkoff
node,3025214594,sponsored=tinkoff
node,3025214595,sponsored=tinkoff
node,3027297190,sponsored=tinkoff
node,3033942230,sponsored=tinkoff
node,3041712659,sponsored=tinkoff
node,3046988074,sponsored=tinkoff
node,3046988075,sponsored=tinkoff
node,3065731344,sponsored=tinkoff
node,3072553204,sponsored=tinkoff
node,3072750711,sponsored=tinkoff
node,3084904044,sponsored=tinkoff
node,3087208378,sponsored=tinkoff
node,3106236253,sponsored=tinkoff
node,3111980531,sponsored=tinkoff
node,3111980532,sponsored=tinkoff
node,3124193758,sponsored=tinkoff
node,3134721869,sponsored=tinkoff
node,3135042345,sponsored=tinkoff
node,3143725355,sponsored=tinkoff
node,3159182899,sponsored=tinkoff
node,3175490444,sponsored=tinkoff
node,3176963164,sponsored=tinkoff
node,3176963165,sponsored=tinkoff
node,3201363261,sponsored=tinkoff
node,3204185177,sponsored=tinkoff
node,3210158618,sponsored=tinkoff
node,3211452800,sponsored=tinkoff
node,3214733565,sponsored=tinkoff
node,3214884623,sponsored=tinkoff
node,3214884624,sponsored=tinkoff
node,3214884625,sponsored=tinkoff
node,3215285330,sponsored=tinkoff
node,3218458925,sponsored=tinkoff
node,3221913843,sponsored=tinkoff
node,3222627852,sponsored=tinkoff
node,3222627961,sponsored=tinkoff
node,3226317480,sponsored=tinkoff
node,3234295240,sponsored=tinkoff
node,3236491879,sponsored=tinkoff
node,3248882703,sponsored=tinkoff
node,3249937429,sponsored=tinkoff
node,3249937431,sponsored=tinkoff
node,3258960255,sponsored=tinkoff
node,3263978664,sponsored=tinkoff
node,3265591130,sponsored=tinkoff
node,3265591131,sponsored=tinkoff
node,3265591133,sponsored=tinkoff
node,3267743600,sponsored=tinkoff
node,3267743603,sponsored=tinkoff
node,3273812316,sponsored=tinkoff
node,3274181151,sponsored=tinkoff
node,3274182931,sponsored=tinkoff
node,3275013669,sponsored=tinkoff
node,3275024350,sponsored=tinkoff
node,3277476243,sponsored=tinkoff
node,3290209839,sponsored=tinkoff
node,3296739667,sponsored=tinkoff
node,3296739668,sponsored=tinkoff
node,3297542816,sponsored=tinkoff
node,3307160595,sponsored=tinkoff
node,3325739414,sponsored=tinkoff
node,3327527804,sponsored=tinkoff
node,3328009606,sponsored=tinkoff
node,3339639125,sponsored=tinkoff
node,3341582397,sponsored=tinkoff
node,3341582398,sponsored=tinkoff
node,3349517249,sponsored=tinkoff
node,3366780399,sponsored=tinkoff
node,3374300426,sponsored=tinkoff
node,3375812248,sponsored=tinkoff
node,3391334845,sponsored=tinkoff
node,3397009556,sponsored=tinkoff
node,3400379440,sponsored=tinkoff
node,3401259693,sponsored=tinkoff
node,3404225493,sponsored=tinkoff
node,3404227050,sponsored=tinkoff
node,3406577090,sponsored=tinkoff
node,3410459623,sponsored=tinkoff
node,3424726193,sponsored=tinkoff
node,3438934550,sponsored=tinkoff
node,3438945712,sponsored=tinkoff
node,3455854420,sponsored=tinkoff
node,3455854438,sponsored=tinkoff
node,3457883204,sponsored=tinkoff
node,3462902644,sponsored=tinkoff
node,3462904642,sponsored=tinkoff
node,3463803134,sponsored=tinkoff
node,3466944704,sponsored=tinkoff
node,3467396904,sponsored=tinkoff
node,3470007920,sponsored=tinkoff
node,3470037096,sponsored=tinkoff
node,3471331752,sponsored=tinkoff
node,3471633571,sponsored=tinkoff
node,3471715413,sponsored=tinkoff
node,3471717735,sponsored=tinkoff
node,3471763452,sponsored=tinkoff
node,3471931775,sponsored=tinkoff
node,3471936359,sponsored=tinkoff
node,3471985100,sponsored=tinkoff
node,3471985111,sponsored=tinkoff
node,3472000489,sponsored=tinkoff
node,3472025896,sponsored=tinkoff
node,3472044555,sponsored=tinkoff
node,3475208850,sponsored=tinkoff
node,3478996674,sponsored=tinkoff
node,3486439308,sponsored=tinkoff
node,3486477010,sponsored=tinkoff
node,3509074126,sponsored=tinkoff
node,3509074127,sponsored=tinkoff
node,3512899154,sponsored=tinkoff
node,3512899155,sponsored=tinkoff
node,3513068907,sponsored=tinkoff
node,3521294371,sponsored=tinkoff
node,3538102364,sponsored=tinkoff
node,3538731231,sponsored=tinkoff
node,3541458248,sponsored=tinkoff
node,3548970003,sponsored=tinkoff
node,3555868271,sponsored=tinkoff
node,3558465029,sponsored=tinkoff
node,3564121000,sponsored=tinkoff
node,3564121001,sponsored=tinkoff
node,3564223376,sponsored=tinkoff
node,3570919193,sponsored=tinkoff
node,3580575550,sponsored=tinkoff
node,3581347871,sponsored=tinkoff
node,3581347872,sponsored=tinkoff
node,3581347873,sponsored=tinkoff
node,3581347874,sponsored=tinkoff
node,3581347875,sponsored=tinkoff
node,3583952360,sponsored=tinkoff
node,3597494982,sponsored=tinkoff
node,3605561925,sponsored=tinkoff
node,3613464464,sponsored=tinkoff
node,3621366474,sponsored=tinkoff
node,3622589265,sponsored=tinkoff
node,3629534772,sponsored=tinkoff
node,3629782984,sponsored=tinkoff
node,3653597811,sponsored=tinkoff
node,3653693997,sponsored=tinkoff
node,3656640771,sponsored=tinkoff
node,3668779364,sponsored=tinkoff
node,3670305510,sponsored=tinkoff
node,3670839082,sponsored=tinkoff
node,3673346128,sponsored=tinkoff
node,3679881422,sponsored=tinkoff
node,3682813675,sponsored=tinkoff
node,3685822874,sponsored=tinkoff
node,3686534174,sponsored=tinkoff
node,3688920596,sponsored=tinkoff
node,3689002200,sponsored=tinkoff
node,3693087056,sponsored=tinkoff
node,3695797521,sponsored=tinkoff
node,3709672596,sponsored=tinkoff
node,3713193199,sponsored=tinkoff
node,3713592017,sponsored=tinkoff
node,3713617748,sponsored=tinkoff
node,3713647600,sponsored=tinkoff
node,3713675860,sponsored=tinkoff
node,3713675861,sponsored=tinkoff
node,3718592883,sponsored=tinkoff
node,3718592884,sponsored=tinkoff
node,3724091930,sponsored=tinkoff
node,3726945055,sponsored=tinkoff
node,3728824855,sponsored=tinkoff
node,3728824856,sponsored=tinkoff
node,3733213054,sponsored=tinkoff
node,3736415613,sponsored=tinkoff
node,3745213984,sponsored=tinkoff
node,3745213997,sponsored=tinkoff
node,3745461970,sponsored=tinkoff
node,3746054046,sponsored=tinkoff
node,3746054048,sponsored=tinkoff
node,3746054049,sponsored=tinkoff
node,3746107270,sponsored=tinkoff
node,3746276134,sponsored=tinkoff
node,3749096865,sponsored=tinkoff
node,3749138231,sponsored=tinkoff
node,3749138232,sponsored=tinkoff
node,3749138233,sponsored=tinkoff
node,3753532602,sponsored=tinkoff
node,3756935098,sponsored=tinkoff
node,3765624299,sponsored=tinkoff
node,3774185891,sponsored=tinkoff
node,3777275556,sponsored=tinkoff
node,3778076830,sponsored=tinkoff
node,3779837740,sponsored=tinkoff
node,3785395987,sponsored=tinkoff
node,3786011155,sponsored=tinkoff
node,3790286295,sponsored=tinkoff
node,3791450894,sponsored=tinkoff
node,3802571442,sponsored=tinkoff
node,3840394514,sponsored=tinkoff
node,3880833339,sponsored=tinkoff
node,3880849668,sponsored=tinkoff
node,3883219077,sponsored=tinkoff
node,3883350576,sponsored=tinkoff
node,3889521805,sponsored=tinkoff
node,3889521806,sponsored=tinkoff
node,3906286584,sponsored=tinkoff
node,3908287362,sponsored=tinkoff
node,3908287704,sponsored=tinkoff
node,3908908447,sponsored=tinkoff
node,3915250105,sponsored=tinkoff
node,3943023168,sponsored=tinkoff
node,3943023169,sponsored=tinkoff
node,3943023170,sponsored=tinkoff
node,3989579373,sponsored=tinkoff
node,3997938640,sponsored=tinkoff
node,3998522664,sponsored=tinkoff
node,3999555853,sponsored=tinkoff
node,4007219020,sponsored=tinkoff
node,4014720702,sponsored=tinkoff
node,4020910875,sponsored=tinkoff
node,4020910887,sponsored=tinkoff
node,4023380681,sponsored=tinkoff
node,4028345634,sponsored=tinkoff
node,4030776879,sponsored=tinkoff
node,4052317032,sponsored=tinkoff
node,4058888084,sponsored=tinkoff
node,4059999289,sponsored=tinkoff
node,4060410169,sponsored=tinkoff
node,4060481223,sponsored=tinkoff
node,4069717389,sponsored=tinkoff
node,4069944094,sponsored=tinkoff
node,4070021191,sponsored=tinkoff
node,4070035289,sponsored=tinkoff
node,4073611389,sponsored=tinkoff
node,4078511999,sponsored=tinkoff
node,4080209289,sponsored=tinkoff
node,4082439990,sponsored=tinkoff
node,4083152789,sponsored=tinkoff
node,4083330900,sponsored=tinkoff
node,4083576230,sponsored=tinkoff
node,4086470514,sponsored=tinkoff
node,4090488998,sponsored=tinkoff
node,4092248189,sponsored=tinkoff
node,4100031692,sponsored=tinkoff
node,4100398140,sponsored=tinkoff
node,4100514134,sponsored=tinkoff
node,4100647296,sponsored=tinkoff
node,4100672689,sponsored=tinkoff
node,4101551289,sponsored=tinkoff
node,4101551324,sponsored=tinkoff
node,4101551325,sponsored=tinkoff
node,4101567812,sponsored=tinkoff
node,4101573890,sponsored=tinkoff
node,4102273693,sponsored=tinkoff
node,4102826189,sponsored=tinkoff
node,4102956594,sponsored=tinkoff
node,4103045691,sponsored=tinkoff
node,4103046895,sponsored=tinkoff
node,4103678289,sponsored=tinkoff
node,4104182289,sponsored=tinkoff
node,4105924689,sponsored=tinkoff
node,4107107690,sponsored=tinkoff
node,4108860790,sponsored=tinkoff
node,4109226689,sponsored=tinkoff
node,4109302108,sponsored=tinkoff
node,4111657206,sponsored=tinkoff
node,4111975942,sponsored=tinkoff
node,4112895229,sponsored=tinkoff
node,4113346603,sponsored=tinkoff
node,4114640589,sponsored=tinkoff
node,4115800789,sponsored=tinkoff
node,4118838986,sponsored=tinkoff
node,4120902789,sponsored=tinkoff
node,4121155542,sponsored=tinkoff
node,4121766700,sponsored=tinkoff
node,4121777591,sponsored=tinkoff
node,4123759390,sponsored=tinkoff
node,4123883997,sponsored=tinkoff
node,4124346492,sponsored=tinkoff
node,4129699204,sponsored=tinkoff
node,4135642991,sponsored=tinkoff
node,4136278091,sponsored=tinkoff
node,4136325589,sponsored=tinkoff
node,4139584989,sponsored=tinkoff
node,4140927089,sponsored=tinkoff
node,4141919016,sponsored=tinkoff
node,4142190890,sponsored=tinkoff
node,4142687297,sponsored=tinkoff
node,4145239089,sponsored=tinkoff
node,4145239090,sponsored=tinkoff
node,4147495553,sponsored=tinkoff
node,4148107489,sponsored=tinkoff
node,4151695175,sponsored=tinkoff
node,4154576664,sponsored=tinkoff
node,4155558389,sponsored=tinkoff
node,4155791090,sponsored=tinkoff
node,4160195685,sponsored=tinkoff
node,4175977290,sponsored=tinkoff
node,4179105502,sponsored=tinkoff
node,4181587589,sponsored=tinkoff
node,4182565507,sponsored=tinkoff
node,4183691121,sponsored=tinkoff
node,4185021558,sponsored=tinkoff
node,4189265091,sponsored=tinkoff
node,4195249089,sponsored=tinkoff
node,4195250509,sponsored=tinkoff
node,4198761720,sponsored=tinkoff
node,4199061890,sponsored=tinkoff
node,4199200424,sponsored=tinkoff
node,4200122709,sponsored=tinkoff
node,4202618543,sponsored=tinkoff
node,4203913790,sponsored=tinkoff
node,4208957201,sponsored=tinkoff
node,4210842694,sponsored=tinkoff
node,4214616897,sponsored=tinkoff
node,4214642201,sponsored=tinkoff
node,4224611689,sponsored=tinkoff
node,4227654947,sponsored=tinkoff
node,4229184290,sponsored=tinkoff
node,4233165589,sponsored=tinkoff
node,4237451547,sponsored=tinkoff
node,4248051791,sponsored=tinkoff
node,4248052191,sponsored=tinkoff
node,4257008189,sponsored=tinkoff
node,4259718863,sponsored=tinkoff
node,4270685592,sponsored=tinkoff
node,4274094650,sponsored=tinkoff
node,4285758358,sponsored=tinkoff
node,4286022440,sponsored=tinkoff
node,4289315109,sponsored=tinkoff
node,4289532700,sponsored=tinkoff
node,4290499491,sponsored=tinkoff
node,4292768293,sponsored=tinkoff
node,4292804893,sponsored=tinkoff
node,4292804894,sponsored=tinkoff
node,4292813993,sponsored=tinkoff
node,4298397786,sponsored=tinkoff
node,4299596580,sponsored=tinkoff
node,4317005992,sponsored=tinkoff
node,4317847701,sponsored=tinkoff
node,4324847491,sponsored=tinkoff
node,4325187293,sponsored=tinkoff
node,4327701465,sponsored=tinkoff
node,4328000702,sponsored=tinkoff
node,4330783335,sponsored=tinkoff
node,4330783336,sponsored=tinkoff
node,4335535898,sponsored=tinkoff
node,4337419790,sponsored=tinkoff
node,4338180088,sponsored=tinkoff
node,4338192616,sponsored=tinkoff
node,4338825089,sponsored=tinkoff
